time,phase,p,q
1672575480,A,-163481.70530999996,294556.97313100006
1672575480,B,-276436.451939,101101.89187300006
1672575480,C,-371028.303928,198496.25203700006
1672575540,A,-167782.480382,292422.03933600005
1672575540,B,-279381.228853,99685.9157
1672575540,C,-374709.8908420001,196835.34792099983
1672575600,A,-154996.02900699995,297709.14849600004
1672575600,B,-270377.611421,103207.141837
1672575600,C,-363420.287504,200889.26262500006
1672575660,A,-155444.76457000003,300206.5596
1672575660,B,-271319.045493,104823.88150499998
1672575660,C,-364679.10262400017,202979.73111099977
1672575720,A,-129511.11294600001,316431.880483
1672575720,B,-254322.45008100002,115527.89050799997
1672575720,C,-343525.933626,215767.78585999997
1672575780,A,-132257.65617300002,313511.99862399994
1672575780,B,-255844.973042,113615.53803099997
1672575780,C,-345383.388349,213415.5088690001
1672575840,A,-127813.00183800005,315922.470863
1672575840,B,-252844.37770599997,115209.15783399998
1672575840,C,-341637.65863600007,215298.46207799995
1672575900,A,-123290.53092900009,319018.0203759999
1672575900,B,-249939.587833,117247.27252099998
1672575900,C,-338030.32846799993,217747.71904800006
1672575960,A,-130621.95335700002,313721.107443
1672575960,B,-254583.45014999996,113762.10843900002
1672575960,C,-343786.690857,213543.81835600003
1672576020,A,-131889.98174300007,312859.114839
1672576020,B,-255398.96406500004,113194.46999899996
1672576020,C,-344800.20839100005,212862.26911199998
1672576080,A,-149238.94894699997,301754.168057
1672576080,B,-266710.493315,105871.74888599997
1672576080,C,-358871.0638799999,204099.299713
1672576140,A,-133729.661437,308762.5648960001
1672576140,B,-255920.743609,110524.57845199997
1672576140,C,-345356.0813490001,209505.40680599987
1672576200,A,-121937.34344800003,310811.763167
1672576200,B,-246951.334741,111932.73077100002
1672576200,C,-334021.92818099994,210887.36262
1672576260,A,-116905.69575600003,312229.19519399997
1672576260,B,-243249.81255899998,112885.34614999997
1672576260,C,-329359.114919,211928.69379699996
1672576320,A,-116700.52178699996,315658.135867
1672576320,B,-243881.67665499993,115110.91472200005
1672576320,C,-330250.290006,214772.255983
1672576380,A,-129316.32066700002,311192.107393
1672576380,B,-252950.573784,112130.60681399998
1672576380,C,-341649.31700899993,211405.88048900003
1672576440,A,-123005.2957320001,315224.123798
1672576440,B,-248831.57244100008,114788.24775399985
1672576440,C,-336525.35210099997,214585.75274100006
1672576500,A,-99166.429122,328826.571619
1672576500,B,-232883.35563,123765.84649999996
1672576500,C,-316628.764612,225232.63086799998
1672576560,A,-80074.67836400002,340778.5505269999
1672576560,B,-220341.91245299997,131636.81965600004
1672576560,C,-301014.50781899993,234629.43274400005
1672576620,A,-68756.59373499997,347924.878889
1672576620,B,-212914.867943,136340.11133300004
1672576620,C,-291768.91498199996,240246.21473700006
1672576680,A,-51198.18216700003,357798.756833
1672576680,B,-201106.01893900003,142846.40667299996
1672576680,C,-277027.6194460001,247946.751713
1672576740,A,-51975.139285,357503.060382
1672576740,B,-201661.14051999996,142650.32664600006
1672576740,C,-277725.42798400007,247723.67204899996
1672576800,A,-54660.63664600001,355926.054363
1672576800,B,-203452.4958650001,141612.0440669999
1672576800,C,-279959.25956300006,246490.57235099998
1672576860,A,-53891.92345600001,357136.234178
1672576860,B,-203113.68505000003,142401.84695899996
1672576860,C,-279562.14408,247474.30385400003
1672576920,A,-73700.58052999998,345881.582217
1672576920,B,-216407.69883700012,134985.60611199986
1672576920,C,-296152.63055600005,238689.19252099996
1672576980,A,-76940.20175300009,343866.703206
1672576980,B,-218540.61777599997,133658.95467200002
1672576980,C,-298807.65748000017,237105.93601399986
1672577040,A,-87449.42401400008,337116.866571
1672577040,B,-225408.16815300004,129216.79359800002
1672577040,C,-307353.584262,231794.707554
1672577100,A,-85569.55043799998,336936.252714
1672577100,B,-223860.19740499998,129111.28750200005
1672577100,C,-305383.38320700004,231592.97037699993
1672577160,A,-88291.28724100003,335180.976956
1672577160,B,-225636.43471500004,127955.72923699998
1672577160,C,-307592.085682,230209.840555
1672577220,A,-71419.29964000001,346051.676064
1672577220,B,-214618.457351,135109.232598
1672577220,C,-293883.444077,238765.70595399995
1672577280,A,-59053.014885000004,352486.157688
1672577280,B,-206184.51885400008,139355.45222199988
1672577280,C,-283339.380768,243759.84329899997
1672577340,A,-44482.64294299999,359272.518579
1672577340,B,-196060.032224,143840.11109000002
1672577340,C,-270655.5481630001,248980.73989099992
1672577400,A,-32609.41397699999,365317.2651029999
1672577400,B,-187923.673444,147826.37271300002
1672577400,C,-260477.20753199994,253659.29838000002
1672577460,A,-28687.27637700003,367010.117483
1672577460,B,-185165.72168699998,148945.66919600006
1672577460,C,-257017.668315,254952.541221
1672577520,A,-25505.74818500004,368436.481129
1672577520,B,-182940.47330400004,149888.10066299993
1672577520,C,-254228.692098,256046.18354999996
1672577580,A,-23268.439385000016,369306.863809
1672577580,B,-181345.17442200004,150464.50242599996
1672577580,C,-252224.183917,256704.39606700002
1672577640,A,-15956.657901000008,374231.877351
1672577640,B,-176605.379357,153697.30453799997
1672577640,C,-246330.39375399996,260578.30175100005
1672577700,A,-27297.623014000015,367912.9407830001
1672577700,B,-184257.73424100003,149538.922342
1672577700,C,-255888.360153,255662.31986200003
1672577760,A,-34571.67144999999,364250.428002
1672577760,B,-189253.157123,147123.939483
1672577760,C,-262139.07673299997,252830.814319
1672577820,A,-35124.47900400002,365217.553382
1672577820,B,-189917.407986,147748.032308
1672577820,C,-263007.91011900007,253647.16310699997
1672577880,A,-30987.66759600001,367525.3388290001
1672577880,B,-187127.951999,149267.764679
1672577880,C,-259526.08955999993,255445.21805800006
1672577940,A,-44164.46585399998,359278.58126400004
1672577940,B,-195806.42104700004,143846.11319899998
1672577940,C,-270334.43869099993,248977.83040800007
1672578000,A,-32632.085127000006,365474.65499000007
1672578000,B,-187977.83013500008,147928.35816499995
1672578000,C,-260550.239114,253790.427186
1672578060,A,-10132.602872999989,378051.388384
1672578060,B,-172804.903832,156204.68137399998
1672578060,C,-241601.069691,263577.225793
1672578120,A,7316.272652000024,387981.859751
1672578120,B,-161067.83436200005,162733.4084429999
1672578120,C,-226946.82538099997,271306.37056799995
1672578180,A,14953.361097000012,392019.906912
1672578180,B,-155857.91313700003,165389.70688199997
1672578180,C,-220431.86802599995,274432.25557700003
1672578240,A,21507.587760000024,395036.12534100004
1672578240,B,-151283.62318400005,167377.19200399998
1672578240,C,-214696.89687800003,276741.91685899993
1672578300,A,31994.512762000006,400922.8965929999
1672578300,B,-144202.57593199998,171244.09626000002
1672578300,C,-205851.08423200002,281313.154692
1672578360,A,20150.428413999973,393092.55541
1672578360,B,-151931.94924500003,166110.276235
1672578360,C,-215469.81699199998,275173.15750400006
1672578420,A,24799.73647400004,394996.99455
1672578420,B,-148633.50452200003,167367.07023499996
1672578420,C,-211326.170998,276616.127396
1672578480,A,15066.035598999979,388855.1126669999
1672578480,B,-155049.427377,163337.398743
1672578480,C,-219319.68172499994,271810.77085400006
1672578540,A,3256.3760520000096,381219.12844
1672578540,B,-162787.224543,158326.87101100004
1672578540,C,-228952.62269299995,265824.02596600004
1672578600,A,-747.9712450000175,378466.48772800004
1672578600,B,-165372.46025400003,156521.21340399998
1672578600,C,-232164.263813,263656.81684999994
1672578660,A,-7593.071334000013,373635.57631399995
1672578660,B,-169761.64808900002,153353.24727899997
1672578660,C,-237615.68013600016,259849.80199599988
1672578720,A,3386.797017999987,379901.728531
1672578720,B,-162382.59820200002,157472.591433
1672578720,C,-228401.96566100005,264728.9419089999
1672578780,A,22192.372041999995,390785.578996
1672578780,B,-149770.21092099996,164622.737518
1672578780,C,-212657.60122299995,273205.389658
1672578840,A,20741.068920999984,389593.875478
1672578840,B,-150664.147791,163843.12329999998
1672578840,C,-213762.84145599997,272261.141121
1672578900,A,43983.839914000026,403421.56454999995
1672578900,B,-135147.03477400003,172917.88848199998
1672578900,C,-194401.317997,283037.559847
1672578960,A,48725.895916999994,405827.291861
1672578960,B,-131885.273344,174499.258898
1672578960,C,-190318.54763400002,284892.265681
1672579020,A,47431.625583999885,404227.22718000005
1672579020,B,-132562.14797900003,173455.23574599996
1672579020,C,-191135.97482799998,283605.855454
1672579080,A,41616.31556799987,400052.954576
1672579080,B,-136284.898864,170722.54361899997
1672579080,C,-195758.69413999995,280321.16215600003
1672579140,A,37305.730628999976,396790.05000499997
1672579140,B,-139005.018351,168586.60410599998
1672579140,C,-199129.021283,277744.563791
1672579200,A,38931.33930900004,398225.512465
1672579200,B,-138025.72992199997,169525.15777200004
1672579200,C,-197923.39581400002,278886.245321
1672579260,A,45237.121283999935,400607.412097
1672579260,B,-133504.521281,171097.703085
1672579260,C,-192236.52161699996,280676.40134
1672579320,A,61607.35657499999,409536.97052900004
1672579320,B,-122384.16496799997,176959.44460200003
1672579320,C,-178332.17175000004,287591.167208
1672579380,A,65394.660326000005,411275.32927299995
1672579380,B,-119736.50337200002,178102.79917
1672579380,C,-175011.6341639999,288920.346715
1672579440,A,68239.00140200004,411804.753333
1672579440,B,-117572.657238,178457.619881
1672579440,C,-172272.90440200001,289276.889737
1672579500,A,67985.522341,411511.943718
1672579500,B,-117710.041528,178266.62520699998
1672579500,C,-172439.94720700005,289042.37545399996
1672579560,A,82725.36094000003,419805.648152
1672579560,B,-107746.00671500002,183704.654048
1672579560,C,-159986.81824399997,295471.272857
1672579620,A,94133.02770399988,427261.22286300006
1672579620,B,-100263.14057900001,188584.309182
1672579620,C,-150668.39447899998,301300.037754
1672579680,A,98872.80978399998,429642.504818
1672579680,B,-96991.86439899995,190146.425485
1672579680,C,-146570.53421300004,303129.818864
1672579740,A,99924.61492300004,429803.27818100003
1672579740,B,-96183.381964,190254.707248
1672579740,C,-145546.90227499994,303233.315134
1672579800,A,109340.49739499995,435389.675205
1672579800,B,-89874.70599600002,193911.771594
1672579800,C,-137669.1759580001,307571.20727799996
1672579860,A,85973.54076799999,419893.498109
1672579860,B,-105157.776702,183773.958065
1672579860,C,-156696.049337,295452.060161
1672579920,A,87281.74054699998,420529.838429
1672579920,B,-104250.676906,184191.862485
1672579920,C,-155559.76044700004,295940.76271
1672579980,A,96785.46048899998,426319.889387
1672579980,B,-97921.68897900003,187983.00914099996
1672579980,C,-147662.492282,300447.5971
1672580040,A,97997.99581800002,426682.122255
1672580040,B,-97029.45278900005,188222.650984
1672580040,C,-146537.97037300002,300713.019694
1672580100,A,90516.92836199999,422015.51368999993
1672580100,B,-101987.35107099998,185167.74332499996
1672580100,C,-152719.86640900004,297074.9464639999
1672580160,A,105070.58414899999,430944.962233
1672580160,B,-92306.985657,191013.010142
1672580160,C,-140642.64261299997,304026.735986
1672580220,A,103955.56657800004,429700.36866299994
1672580220,B,-92922.92795100005,190201.420581
1672580220,C,-141393.34738099997,303032.2659860001
1672580280,A,126791.93705,441980.622261
1672580280,B,-77333.694096,198245.812954
1672580280,C,-121886.11786600002,312506.798089
1672580340,A,137011.60528400005,446728.972426
1672580340,B,-70185.47877800002,201357.998036
1672580340,C,-112914.43779100005,316126.097092
1672580400,A,129238.64222100002,441678.325095
1672580400,B,-75300.56042600005,198057.258558
1672580400,C,-119289.13812200005,312187.733855
1672580460,A,141145.983713,448511.12086299993
1672580460,B,-67262.03744900001,202526.725416
1672580460,C,-109241.03464699998,317475.95455200004
1672580520,A,126160.99904300005,439321.26979
1672580520,B,-77245.201946,196518.258453
1672580520,C,-121700.44555600004,310333.376746
1672580580,A,130718.12906300004,441900.23251599993
1672580580,B,-74161.61982900002,198205.564099
1672580580,C,-117844.20876000011,312327.532599
1672580640,A,139274.152293,445446.740497
1672580640,B,-68081.07036199998,200532.581433
1672580640,C,-110198.9805200001,315004.8948959999
1672580700,A,128511.67413700002,437203.79735
1672580700,B,-74882.17202700001,195151.20865699998
1672580700,C,-118632.18718400001,308520.659632
1672580760,A,137415.63767399997,441621.651396
1672580760,B,-68718.32151899999,198044.721888
1672580760,C,-110904.16617500003,311906.512887
1672580820,A,134790.80650399998,439505.9417910001
1672580820,B,-70353.37440599999,196664.030961
1672580820,C,-112927.68762200003,310238.25454700005
1672580880,A,145383.82523300004,446564.5633079999
1672580880,B,-63421.997898,201275.685472
1672580880,C,-104296.42313800001,315751.372097
1672580940,A,144727.05965399995,445885.84359800006
1672580940,B,-63797.88562699999,200833.304816
1672580940,C,-104757.16845499998,315211.583511
1672581000,A,152179.50655099997,450029.922006
1672581000,B,-58735.77009700002,203543.651474
1672581000,C,-98424.23856200003,318411.4520120001
1672581060,A,157898.48775899995,452572.717559
1672581060,B,-54707.744842000015,205209.376034
1672581060,C,-93364.34422800009,320341.86450799997
1672581120,A,141250.590744,442312.202365
1672581120,B,-65791.72787899998,198504.59251200003
1672581120,C,-107197.83663200011,312368.062933
1672581180,A,136179.02771699993,438563.089728
1672581180,B,-69026.630868,196056.351192
1672581180,C,-111212.56322000001,309422.700459
1672581240,A,151444.502841,447117.45626000006
1672581240,B,-58675.38780200005,201651.19502899997
1672581240,C,-98265.33845300003,316033.471412
1672581300,A,152043.858798,446559.1205
1672581300,B,-58068.98524600005,201291.017625
1672581300,C,-97479.25565700005,315558.592195
1672581360,A,139170.07033800002,437635.012345
1672581360,B,-66415.12681200002,195462.844324
1672581360,C,-107860.89656600002,308573.84083
1672581420,A,132157.00247,433667.23392699996
1672581420,B,-71159.67544899999,192866.98714
1672581420,C,-113792.95245000001,305503.074733
1672581480,A,128445.97416999994,431541.96090800007
1672581480,B,-73663.929804,191476.39146999997
1672581480,C,-116922.90682900006,303856.44610899995
1672581540,A,149309.93803499988,444108.658272
1672581540,B,-59717.61828000001,199692.961805
1672581540,C,-99510.1937750001,313617.872341
1672581600,A,165662.732261,453495.786207
1672581600,B,-48673.77123699999,205828.78904000003
1672581600,C,-85703.79008299999,320880.942404
1672581660,A,171099.47078800006,456602.896505
1672581660,B,-44997.183132000035,207858.792757
1672581660,C,-81106.010271,323282.36488
1672581720,A,199029.28056699995,472353.674461
1672581720,B,-26049.52409600004,218145.63381999996
1672581720,C,-57404.896378,335439.76878999994
1672581780,A,220108.64667800005,482129.239813
1672581780,B,-11266.898161000068,224531.29592999996
1672581780,C,-38838.10576699996,342868.531766
1672581840,A,218503.04333399996,479538.17482799996
1672581840,B,-11984.138273999984,222846.48517500004
1672581840,C,-39678.96853999997,340786.063451
1672581900,A,209124.70195300007,472095.657764
1672581900,B,-17874.489920999982,217997.799247
1672581900,C,-46976.83061400005,334938.78649
1672581960,A,213744.04646600003,475857.09935
1672581960,B,-14994.866558000054,220447.969279
1672581960,C,-43411.814936999974,337896.946775
1672582020,A,209223.12964,472295.941996
1672582020,B,-17839.819735999987,218127.932303
1672582020,C,-46938.04550100001,335100.305104
1672582080,A,196510.23864,461861.380131
1672582080,B,-25740.597504000016,211329.243818
1672582080,C,-56713.858730000036,326885.882788
1672582140,A,202828.606261,465733.602628
1672582140,B,-21522.402847999987,213855.279539
1672582140,C,-51445.39172600008,329888.424402
1672582200,A,197493.06888100004,462908.825741
1672582200,B,-25183.762662999983,212011.211002
1672582200,C,-56033.62501600003,327718.944252
1672582260,A,178528.27026300007,451470.470406
1672582260,B,-37878.873286999995,204544.735812
1672582260,C,-71890.26437799999,318849.247611
1672582320,A,205174.7489809999,468219.17336400005
1672582320,B,-20189.044543999993,215473.736459
1672582320,C,-49817.14925600003,331865.471737
1672582380,A,197059.63340700004,460897.839539
1672582380,B,-25083.913732999994,210704.717511
1672582380,C,-55849.01079200003,326077.966519
1672582440,A,228558.80662100003,478804.05534
1672582440,B,-3733.4019369999924,222386.38541900003
1672582440,C,-29137.40759799997,339895.608606
1672582500,A,228222.83932699994,477614.716037
1672582500,B,-3739.7081770000336,221613.648193
1672582500,C,-29111.50315699997,338928.588072
1672582560,A,258895.88199600007,496538.057933
1672582560,B,16748.709156999994,233941.748959
1672582560,C,-3522.1284560000367,353584.138953
1672582620,A,279215.88040100003,509653.179892
1672582620,B,30211.251793,242477.95073
1672582620,C,13275.490599000015,363755.450119
1672582680,A,267514.363819,501944.91160399996
1672582680,B,22491.22108899998,237461.91911
1672582680,C,3647.4676330000198,357772.233031
1672582740,A,251433.16403699998,491621.5093069999
1672582740,B,11830.250668999985,230740.19718800002
1672582740,C,-9653.962787000024,349763.095011
1672582800,A,250122.41063299993,489460.934775
1672582800,B,11253.299613999967,229336.009859
1672582800,C,-10328.594088999986,348028.583052
1672582860,A,242083.748027,483860.63439600007
1672582860,B,6025.711881999988,225689.175947
1672582860,C,-16835.785318000006,343661.784538
1672582920,A,237129.15864300006,479802.434472
1672582920,B,2939.5727389999433,223047.17649
1672582920,C,-20655.189018999972,340471.26090000005
1672582980,A,262286.431065,493626.12226400006
1672582980,B,20120.071148999996,232054.50658
1672582980,C,863.0956450000149,351098.44665099995
1672583040,A,256326.729171,488404.457453
1672583040,B,16479.382137000022,228657.108306
1672583040,C,-3630.801668999996,346984.750041
1672583100,A,246379.32470700005,481738.539413
1672583100,B,9952.391082999984,224316.834151
1672583100,C,-11765.853847000015,341798.514354
1672583160,A,261009.2793620001,488339.184828
1672583160,B,20262.012045000007,228619.794738
1672583160,C,1197.3858589999777,346798.42518
1672583220,A,281044.79902999994,497495.506653
1672583220,B,34362.385613000006,234583.93882
1672583220,C,18925.637663999983,353737.245233
1672583280,A,281563.12723,489601.178307
1672583280,B,36526.694517999975,229456.785269
1672583280,C,21919.070328999962,347253.38815600006
1672583340,A,318281.4158469999,503611.294311
1672583340,B,62994.17750300003,238571.79456300003
1672583340,C,55303.54349699998,357696.59739600006
1672583400,A,331504.98253,511227.645953
1672583400,B,71965.04517500004,243519.586669
1672583400,C,66538.03308599997,363555.7083359999
1672583460,A,305647.05006299994,501886.232055
1672583460,B,53200.197966000014,237448.011634
1672583460,C,42847.84433499997,356637.350012
1672583520,A,296963.14115900005,503386.640239
1672583520,B,45876.65022300002,238419.419075
1672583520,C,33452.53876199989,358111.56534
1672583580,A,301969.721981,506522.3369260001
1672583580,B,49216.099760000005,240458.379993
1672583580,C,37624.29991199994,360537.65554000007
1672583640,A,301724.699011,506114.279802
1672583640,B,49108.79046599998,240193.173054
1672583640,C,37499.327432999904,360210.322273
1672583700,A,309224.80330100004,508946.532794
1672583700,B,54523.667988,242035.306325
1672583700,C,44330.601941999965,362316.190226
1672583760,A,306236.594885,505944.677571
1672583760,B,52779.020391000005,240084.87562599996
1672583760,C,42190.421651999895,359943.994279
1672583820,A,307841.211084,507026.182794
1672583820,B,53832.65557999999,240788.001323
1672583820,C,43502.67306699993,360785.003033
1672583880,A,317016.30495399993,511782.4033490001
1672583880,B,60173.35937399997,243879.191126
1672583880,C,51461.73825699997,364416.729376
1672583940,A,333132.693994,520509.631625
1672583940,B,71233.87296099993,249549.882915
1672583940,C,65328.83395400001,371102.250402
1672584000,A,325777.18907800014,514607.22336799995
1672584000,B,66607.11872500001,245715.586318
1672584000,C,59593.46228100002,366482.036821
1672584060,A,335402.45745800005,518794.314376
1672584060,B,73438.97362699998,248435.182524
1672584060,C,68196.48724599996,369634.631802
1672584120,A,356318.100901,529986.579525
1672584120,B,87831.94862800001,255701.022728
1672584120,C,86252.24146200002,378193.180475
1672584180,A,350516.264254,522693.557633
1672584180,B,84757.47383599999,250965.02069
1672584180,C,82541.18223899996,372396.371369
1672584240,A,350061.48351399996,521976.8751809999
1672584240,B,84548.83463499999,250498.60781400002
1672584240,C,82297.400544,371821.392158
1672584300,A,337900.774332,513667.12545700005
1672584300,B,76579.71737599997,245103.77130199998
1672584300,C,72360.22384999995,365372.05146
1672584360,A,331522.33917099994,507772.36381499993
1672584360,B,72741.26392099998,241274.53784200002
1672584360,C,67632.40752200001,360729.286521
1672584420,A,329542.5551199999,504615.58112100005
1672584420,B,71843.51921700001,239223.959333
1672584420,C,66578.94202799992,358203.460171
1672584480,A,335953.02808,506346.731422
1672584480,B,76625.80567800002,240346.934674
1672584480,C,72639.72885800003,359438.614366
1672584540,A,336155.40329900006,505037.8744370001
1672584540,B,77078.06385000004,239496.670071
1672584540,C,73255.88756399995,358363.724282
1672584600,A,351671.267643,513926.548858
1672584600,B,87617.75678700002,245267.32589299997
1672584600,C,86458.60540399999,365198.345695
1672584660,A,350770.691861,512016.96077200014
1672584660,B,87313.206509,244026.981382
1672584660,C,86126.14196499997,363663.445701
1672584720,A,362726.17500700004,518381.286044
1672584720,B,95544.99226700002,248156.021605
1672584720,C,96457.490538,368530.02487300005
1672584780,A,361920.65201099997,516719.03185800003
1672584780,B,95261.98575700002,247076.409885
1672584780,C,96145.31378100003,367195.07148200006
1672584840,A,360003.210643,514586.3000589999
1672584840,B,94186.88309599999,245691.40492
1672584840,C,94836.058463,365505.4454469999
1672584900,A,358787.215093,512883.9182019999
1672584900,B,93582.43314699999,244585.870205
1672584900,C,94114.20441100001,364148.88421600003
1672584960,A,369251.2279669999,518093.52945
1672584960,B,100867.51206899999,247964.322568
1672584960,C,103270.61999500006,368113.762953
1672585020,A,347753.91064600006,502211.287395
1672585020,B,87049.99700100003,237655.574427
1672585020,C,86085.64239000001,355733.391845
1672585080,A,332714.35538400005,491657.19030500005
1672585080,B,77271.30261400001,230802.397983
1672585080,C,73903.76662899999,347520.222931
1672585140,A,347110.7524650001,498582.049684
1672585140,B,87336.05961000001,235297.494263
1672585140,C,86560.02269400004,352786.65720599995
1672585200,A,350791.276498,498537.3893120001
1672585200,B,90312.65533799998,235266.11055999997
1672585200,C,90367.93398399993,352648.599463
1672585260,A,372204.53213099996,510242.81137199997
1672585260,B,104981.37373599998,242859.21818799997
1672585260,C,108768.51698500001,361623.29303599993
1672585320,A,374547.3230079999,510437.238747
1672585320,B,106827.30235100003,242983.091319
1672585320,C,111124.38179499996,361716.884652
1672585380,A,371370.683345,506739.6973720001
1672585380,B,105084.33097899999,240582.84720300004
1672585380,C,109007.28736700001,358786.309107
1672585440,A,372201.4696259999,506488.841986
1672585440,B,105809.72054199998,240419.16871700002
1672585440,C,109941.35072100001,358559.90008899994
1672585500,A,379467.99447,510200.130611
1672585500,B,110847.251159,242824.00136999998
1672585500,C,116273.62061,361388.757485
1672585560,A,382363.8286809999,510569.93761200004
1672585560,B,113100.442573,243061.452115
1672585560,C,119144.09143699995,361612.05161
1672585620,A,380753.3094789999,506978.81640300003
1672585620,B,112596.900556,240728.740693
1672585620,C,118609.38943700005,358726.223366
1672585680,A,373641.8792159999,500926.556215
1672585680,B,108204.68657399996,236801.81783700004
1672585680,C,113175.09127299998,353981.056803
1672585740,A,379327.264982,502884.575551
1672585740,B,112354.88244899997,238068.455813
1672585740,C,118425.64198699995,355424.07353
1672585800,A,389892.361351,506776.608774
1672585800,B,120012.01852100002,240586.90686199997
1672585800,C,128101.709411,358315.310431
1672585860,A,400985.121996,511847.36067399994
1672585860,B,127835.73274399996,243868.923031
1672585860,C,137957.18654300002,362150.952745
1672585920,A,414401.90726000007,518380.356222
1672585920,B,137213.61663,248096.26715699997
1672585920,C,149757.85521400004,367113.7715309999
1672585980,A,412198.643771,515569.27289800014
1672585980,B,136057.795009,246271.993339
1672585980,C,148365.57110300002,364882.593073
1672586040,A,428345.061591,523353.450107
1672586040,B,147364.59711900004,251305.71302699996
1672586040,C,162598.33701799996,370789.292141
1672586100,A,425284.65241400007,519036.72521400003
1672586100,B,145848.983391,248504.370723
1672586100,C,160791.86369199998,367356.534073
1672586160,A,424770.20595199993,516792.410886
1672586160,B,145930.60112,247045.273675
1672586160,C,160967.22677399995,365541.46078900003
1672586220,A,426614.375762,516424.807268
1672586220,B,147500.170157,246802.70378499996
1672586220,C,162988.58346,365192.754983
1672586280,A,418665.3276150001,508883.806501
1672586280,B,142757.316357,241913.359115
1672586280,C,157149.78205900002,359264.300371
1672586340,A,417521.80024599994,506587.36397700006
1672586340,B,142344.454441,240422.16924600003
1672586340,C,156692.22597799997,357425.05191400007
1672586400,A,426301.92215899995,509740.11892100004
1672586400,B,148730.10363200004,242456.09021599998
1672586400,C,164771.516992,359759.5607399999
1672586460,A,438287.67138899997,515171.6324640001
1672586460,B,157199.034869,245964.53054199996
1672586460,C,175447.95638000002,363863.9571039999
1672586520,A,448373.7167679999,519106.836733
1672586520,B,164468.71108599997,248501.927959
1672586520,C,184636.66822799997,366799.339617
1672586580,A,457546.3847309999,522356.3286569999
1672586580,B,171154.513058,250593.976581
1672586580,C,193100.10439400002,369200.233762
1672586640,A,461800.23468800006,521717.641262
1672586640,B,174730.70470499998,250167.339259
1672586640,C,197704.357031,368567.573959
1672586700,A,463296.9174759999,521074.34382699995
1672586700,B,176081.672559,249745.23905700003
1672586700,C,199455.32899999997,368006.094084
1672586760,A,489163.153301,536020.727669
1672586760,B,193666.05884699998,259398.41796099997
1672586760,C,221517.79126500004,379472.421737
1672586820,A,505774.4459359999,543914.798666
1672586820,B,205343.917297,264483.411372
1672586820,C,236238.28246800002,385444.372333
1672586880,A,514298.877236,544783.3197140001
1672586880,B,212039.238365,265020.18715699995
1672586880,C,244796.872036,385924.941538
1672586940,A,537319.443008,556522.689558
1672586940,B,228059.25489100002,272578.088012
1672586940,C,264968.033796,394842.504359
1672587000,A,512913.77165099996,537315.8229510001
1672587000,B,212566.96337999997,260164.57597
1672587000,C,245715.334097,379901.443533
1672587060,A,508809.692828,534737.7860139998
1672587060,B,209820.35551600004,258501.04021800004
1672587060,C,242274.32866900007,377917.32742099994
1672587120,A,500943.48099699995,527872.330066
1672587120,B,204983.797583,254059.027604
1672587120,C,236291.98827300002,372549.88973399997
1672587180,A,505075.2253749999,529388.747537
1672587180,B,207986.45173,255031.88435999994
1672587180,C,240095.87823999996,373672.575183
1672587240,A,518554.5592690001,534587.863778
1672587240,B,217728.01382399994,258369.62895700004
1672587240,C,252423.688807,377543.981138
1672587300,A,522527.432591,532887.394676
1672587300,B,221315.207557,257248.31419599996
1672587300,C,257081.97095999995,376062.960629
1672587360,A,521548.142499,530801.031065
1672587360,B,220985.777204,255894.049907
1672587360,C,256726.37877899996,374397.212523
1672587420,A,533317.264022,536266.8743929999
1672587420,B,229288.522724,259407.685641
1672587420,C,267204.401799,378526.51906599995
1672587480,A,541879.115099,537923.2062280001
1672587480,B,235843.48844599997,260452.27361600005
1672587480,C,275564.352635,379650.295515
1672587540,A,537315.914674,531802.873707
1672587540,B,233509.84770599997,256486.20397799998
1672587540,C,272768.882611,374808.5506160001
1672587600,A,542854.6435089998,530893.1453210001
1672587600,B,238190.07707900004,255871.230988
1672587600,C,278808.0730910001,373931.452243
1672587660,A,542052.171113,528914.916823
1672587660,B,237980.33227400001,254586.735384
1672587660,C,278603.106826,372350.301401
1672587720,A,540912.850409,526431.452238
1672587720,B,237610.885761,252974.45232899996
1672587720,C,278210.452995,370367.791536
1672587780,A,544588.960639,526949.445625
1672587780,B,240468.638852,253295.897008
1672587780,C,281865.1625469999,370693.458182
1672587840,A,532412.900915,516550.04009600007
1672587840,B,232938.15964199996,246574.77942300006
1672587840,C,272536.427035,362576.393244
1672587900,A,555994.809064,528558.421069
1672587900,B,249335.32506199996,254295.503478
1672587900,C,293198.49615499994,371713.777954
1672587960,A,550036.5623739999,521709.612364
1672587960,B,246040.76508999997,249861.406394
1672587960,C,289194.891887,366317.91427799995
1672588020,A,572689.642864,532272.7265000001
1672588020,B,262014.638244,256638.807018
1672588020,C,309365.044145,374305.917681
1672588080,A,576331.7743479998,531635.499085
1672588080,B,265103.275447,256205.89865400002
1672588080,C,313357.450213,373699.336104
1672588140,A,570288.880118,527310.301779
1672588140,B,261176.45113499998,253417.898191
1672588140,C,308453.970516,370352.02629
1672588200,A,589528.438208,536465.290655
1672588200,B,274707.867444,259287.992273
1672588200,C,325538.79668599996,377281.358583
1672588260,A,591676.185635,534759.5620350001
1672588260,B,276825.280783,258165.470529
1672588260,C,328319.954384,375849.119678
1672588320,A,585338.268827,528718.587707
1672588320,B,273040.60602899996,254262.470289
1672588320,C,323656.63202699996,371123.59685100004
