time,mrid,phase,p,q
1672576800,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-240051.58925500003,385627.8550769999
1672576800,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-320102.24568399996,483172.470457
1672576860,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-107167.58082900006,583735.734756
1672576860,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-239776.57037899998,386379.357557
1672576860,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-319778.45806699997,484104.89235900005
1672576920,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-125988.71821899997,573491.157364
1672576920,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-252434.01966899997,379565.54205300007
1672576920,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-335583.2317519999,476080.99130700005
1672576980,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-129053.604707,571649.278473
1672576980,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-254453.86103099998,378340.721411
1672576980,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-338100.0767410002,474627.225479
1672577040,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-138979.77104299996,565470.105527
1672577040,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-260943.61766399993,374232.90466400003
1672577040,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-346185.3880469999,469741.91941999993
1672577100,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-137101.331479,565249.580008
1672577100,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-259393.15896499995,374094.143236
1672577100,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-344220.9091949999,469502.9901260001
1672577160,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-139671.37488300007,563642.4013679998
1672577160,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-261071.11883299993,373025.2654820001
1672577160,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-346309.932388,468230.39376800007
1672577220,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-123737.78755200004,573595.468876
1672577220,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-250661.254889,379641.41410899995
1672577220,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-333342.40663700004,476101.5462919999
1672577280,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-111944.26795499996,579426.096775
1672577280,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-242594.860083,383523.0444649999
1672577280,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-323256.0520570001,480637.13919899997
1672577340,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-97988.35895000017,585536.921375
1672577340,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-232862.40868,387593.5076
1672577340,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-311066.6528500001,485340.5613860001
1672577400,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-86652.86676900004,591008.121803
1672577400,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-225070.880892,391232.33614200004
1672577400,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-301319.00539400004,489583.16542399995
1672577460,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-82885.63415499996,592524.8411629999
1672577460,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-222411.29608300002,392242.780201
1672577460,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-297985.8815730001,490741.816152
1672577520,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-79833.59902399998,593806.736531
1672577520,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-220268.56187999994,393095.90028500004
1672577520,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-295300.23675700004,491723.42191200005
1672577580,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-77677.45264999998,594581.249405
1672577580,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-218724.50139000002,393612.0824489999
1672577580,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-293361.852134,492307.18695600005
1672577640,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-70784.94447,599098.665745
1672577640,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-214257.34319799996,396607.46324
1672577640,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-287799.439604,495878.69502100005
1672577700,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-81573.29897400002,593352.149438
1672577700,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-221553.54493599993,392791.57311100006
1672577700,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-296916.5741000001,491394.273982
1672577760,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-88521.33277399995,590039.128744
1672577760,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-226340.00271999996,390588.64129900007
1672577760,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-302905.941951,488828.606897
1672577820,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-89141.64699800004,590976.554548
1672577820,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-227051.35458299992,391204.656413
1672577820,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-303823.92454700003,489629.8733629999
1672577880,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-85207.03257500003,593075.333425
1672577880,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-224392.19079999992,392599.394634
1672577880,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-300503.2163190001,491270.30408100004
1672577940,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-97673.09044300002,585534.645475
1672577940,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-232610.18356000003,387593.22175499995
1672577940,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-310748.405449,485330.337296
1672578000,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-86687.04061499998,591158.967277
1672578000,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-225132.92880299993,391331.700653
1672578000,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-301400.5792860001,489710.335007
1672578060,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-65286.879146000036,602598.141696
1672578060,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-210668.6456440001,398927.6850209999
1672578060,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-283328.18845100014,498639.713205
1672578120,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-48701.113772999975,611638.328137
1672578120,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-199488.71769899997,404925.1382350001
1672578120,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-269362.27706899995,505699.2497529999
1672578180,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-41418.25013099999,615300.745241
1672578180,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-194506.64894499994,407354.9316630001
1672578180,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-263131.0505389999,508540.959535
1672578240,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-35134.36982599997,618015.115831
1672578240,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-190104.93319200005,409156.9029229999
1672578240,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-257614.423421,510619.678176
1672578300,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-25157.95107100001,623370.569349
1672578300,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-183353.39315399996,412706.01162500004
1672578300,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-249176.55993100003,514791.204001
1672578360,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-36337.842676000175,616194.229942
1672578360,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-190650.70356199992,407954.467919
1672578360,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-258268.77131600011,509136.44152099994
1672578420,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-31862.682176000126,617895.382426
1672578420,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-187462.63125800004,409084.37616300007
1672578420,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-254266.85329100015,510422.447791
1672578480,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-41071.77955800003,612277.4415
1672578480,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-193538.11417200006,405362.919505
1672578480,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-261843.774147,506007.473924
1672578540,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-52230.271647,605285.407192
1672578540,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-200853.0112530001,400729.801373
1672578540,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-270960.593208,500499.75060900004
1672578600,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-56001.40543099996,602758.5236339999
1672578600,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-203286.41885199994,399055.274956
1672578600,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-273988.119107,498499.710923
1672578660,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-62438.32869699998,598319.15845
1672578660,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-207409.62154599995,396113.87699400005
1672578660,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-279117.455439,494981.91300299997
1672578720,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-52002.96362800018,604024.773451
1672578720,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-200381.96401399994,399898.95201600005
1672578720,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-270337.7514209999,499439.511059
1672578780,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-34139.18232800002,613941.585844
1672578780,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-188378.00445100004,406473.41258599993
1672578780,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-255343.98544200003,507189.89371399995
1672578840,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-35491.82522800004,612840.593155
1672578840,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-189207.20848100004,405745.1983369999
1672578840,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-256371.75391299996,506311.735334
1672578900,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-13437.53836999997,625455.757713
1672578900,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-174459.31364499993,414100.690625
1672578900,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-237957.02854799997,516180.48555599997
1672578960,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-8906.695706000011,627633.142764
1672578960,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-171333.16256699993,415543.550142
1672578960,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-234043.95062600003,517861.9877519999
1672579020,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-10073.278169999987,626138.6960679999
1672579020,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-171925.11818899997,414556.170591
1672579020,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-234762.24351000003,516649.91115599993
1672579080,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-15538.786872000052,622300.5880149999
1672579080,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-175419.44390700004,412017.68896100007
1672579080,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-239108.75399700005,513612.89791299996
1672579140,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-19577.278249000152,619294.55101
1672579140,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-177961.54856600004,410029.02087
1672579140,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-242264.8098930001,511224.748594
1672579200,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-18069.526837999958,620623.744217
1672579200,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-177059.81732600008,410907.964607
1672579200,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-241151.34227099997,512289.418462
1672579260,_903a0e85-6a11-4b8e-82cf-163376df7764,A,-11984.05143500004,622739.659881
1672579260,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-172677.47189900005,412312.728483
1672579260,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-235644.7298099999,513872.954458
1672579320,_903a0e85-6a11-4b8e-82cf-163376df7764,A,3611.692320999957,630852.745352
1672579320,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-162056.32013700003,417684.15534
1672579320,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-222360.54564800006,520172.409453
1672579380,_903a0e85-6a11-4b8e-82cf-163376df7764,A,7244.379260000017,632417.319979
1672579380,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-159507.3648350001,418720.6452849999
1672579380,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-219164.99158300002,521368.7349219999
1672579440,_903a0e85-6a11-4b8e-82cf-163376df7764,A,10030.337366999967,632852.059542
1672579440,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-157378.13214600002,419010.823575
1672579440,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-216476.75177000003,521648.03452099994
1672579500,_903a0e85-6a11-4b8e-82cf-163376df7764,A,9800.348360999997,632577.804628
1672579500,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-157499.91563400006,418830.53919999994
1672579500,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-216626.04147299996,521427.803585
1672579560,_903a0e85-6a11-4b8e-82cf-163376df7764,A,23826.34766499999,640126.1118840001
1672579560,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-147996.916071,423822.014888
1672579560,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-204743.58623800008,527295.5981569999
1672579620,_903a0e85-6a11-4b8e-82cf-163376df7764,A,34605.679055000044,646955.823065
1672579620,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-140923.001654,428335.00413
1672579620,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-195924.516218,532660.313873
1672579680,_903a0e85-6a11-4b8e-82cf-163376df7764,A,39137.86546699999,649110.242659
1672579680,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-137785.04056200004,429759.256254
1672579680,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-191993.88904000004,534318.1491890001
1672579740,_903a0e85-6a11-4b8e-82cf-163376df7764,A,40170.88197699999,649237.711194
1672579740,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-136987.43829400002,429844.412114
1672579740,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-190986.76367800002,534394.186824
1672579800,_903a0e85-6a11-4b8e-82cf-163376df7764,A,49111.47204899997,654333.792002
1672579800,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-130986.790238,433210.220964
1672579800,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-183488.899309,538365.765792
1672579860,_903a0e85-6a11-4b8e-82cf-163376df7764,A,27046.633639999956,640129.352497
1672579860,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-145421.60774500004,423828.0938459999
1672579860,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-201482.366549,527204.146262
1672579920,_903a0e85-6a11-4b8e-82cf-163376df7764,A,28298.987302999863,640704.690039
1672579920,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-144550.338976,424208.396488
1672579920,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-200389.92373299997,527645.2359090002
1672579980,_903a0e85-6a11-4b8e-82cf-163376df7764,A,37310.78686899996,645992.974152
1672579980,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-138540.43526900007,427702.683625
1672579980,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-192884.99273200013,531777.875949
1672580040,_903a0e85-6a11-4b8e-82cf-163376df7764,A,38488.52358700006,646308.641194
1672580040,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-137669.74542100003,427912.092504
1672580040,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-191789.37176099996,532006.496356
1672580100,_903a0e85-6a11-4b8e-82cf-163376df7764,A,31402.68710500002,642042.0650559999
1672580100,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-142370.978441,425093.064823
1672580100,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-197656.44636799998,528666.142947
1672580160,_903a0e85-6a11-4b8e-82cf-163376df7764,A,45198.98646300005,650200.1966330002
1672580160,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-133182.10494,430482.4189120001
1672580160,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-186183.19574799994,535043.177666
1672580220,_903a0e85-6a11-4b8e-82cf-163376df7764,A,44183.598148000034,649040.715969
1672580220,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-133731.88228599998,429717.181076
1672580220,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-186856.02698700014,534108.9713279998
1672580280,_903a0e85-6a11-4b8e-82cf-163376df7764,A,65962.99799499993,660191.261322
1672580280,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-118824.11745699996,437081.314958
1672580280,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-168197.91154,542732.7162150001
1672580340,_903a0e85-6a11-4b8e-82cf-163376df7764,A,75766.5221289999,664469.057534
1672580340,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-111942.01771600005,439904.426452
1672580340,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-159563.5236600001,545993.497403
1672580400,_903a0e85-6a11-4b8e-82cf-163376df7764,A,68416.91856999995,659843.459299
1672580400,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-116781.38901099996,436853.056402
1672580400,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-165600.97770300016,542369.98611
1672580460,_903a0e85-6a11-4b8e-82cf-163376df7764,A,79743.05944700005,666067.382882
1672580460,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-109119.03395200003,440959.09283399995
1672580460,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-156018.6253999999,547202.455222
1672580520,_903a0e85-6a11-4b8e-82cf-163376df7764,A,65533.59282000005,657671.35848
1672580520,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-118598.5819410001,435420.092553
1672580520,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-167858.64685800014,540650.784637
1672580580,_903a0e85-6a11-4b8e-82cf-163376df7764,A,69870.77274200006,660019.001012
1672580580,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-115657.22968400005,436969.077155
1672580580,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-164178.80243600006,542471.586221
1672580640,_903a0e85-6a11-4b8e-82cf-163376df7764,A,78110.47542099994,663191.8281550001
1672580640,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-109777.45096300001,439063.04098999995
1672580640,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-156791.640641,544861.549556
1672580700,_903a0e85-6a11-4b8e-82cf-163376df7764,A,68027.21450499997,655595.662832
1672580700,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-116133.07415200003,434052.4540309999
1672580700,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-164687.81101000018,538849.91027
1672580760,_903a0e85-6a11-4b8e-82cf-163376df7764,A,76547.851927,659590.866836
1672580760,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-110215.24419100003,436688.668857
1672580760,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-157269.20970299997,541915.48667
1672580820,_903a0e85-6a11-4b8e-82cf-163376df7764,A,74096.49067800005,657637.813703
1672580820,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-111736.29233600012,435400.55732
1672580820,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-159155.91123900007,540365.605428
1672580880,_903a0e85-6a11-4b8e-82cf-163376df7764,A,84099.82287299994,664109.234388
1672580880,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-105189.33228599996,439668.988488
1672580880,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-150993.62059199993,545444.638378
1672580940,_903a0e85-6a11-4b8e-82cf-163376df7764,A,83497.533581,663478.215409
1672580940,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-105529.0978780001,439252.8785059999
1672580940,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-151411.57989300002,544938.7883280001
1672581000,_903a0e85-6a11-4b8e-82cf-163376df7764,A,90596.731078,667247.7133539999
1672581000,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-100695.21845900003,441738.657175
1672581000,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-145362.29935699998,547857.639685
1672581060,_903a0e85-6a11-4b8e-82cf-163376df7764,A,96092.33772699996,669533.0114270002
1672581060,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-96809.63466899998,443245.254347
1672581060,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-140483.93031100015,549591.2332729999
1672581120,_903a0e85-6a11-4b8e-82cf-163376df7764,A,80308.00850900002,660156.233239
1672581120,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-107332.669581,437062.735813
1672581120,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-153627.74877099998,542274.7844960002
1672581180,_903a0e85-6a11-4b8e-82cf-163376df7764,A,75546.4253569999,656705.524881
1672581180,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-110364.59936399995,434786.382907
1672581180,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-157397.176437,539548.162705
1672581240,_903a0e85-6a11-4b8e-82cf-163376df7764,A,90082.94046599999,664489.770214
1672581240,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-100484.43809300002,439920.142
1672581240,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-145034.62709099994,545581.370431
1672581300,_903a0e85-6a11-4b8e-82cf-163376df7764,A,90720.20688099999,663943.192535
1672581300,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-99850.87062400013,439560.375789
1672581300,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-144221.09670299996,545110.215076
1672581360,_903a0e85-6a11-4b8e-82cf-163376df7764,A,78588.477822,655748.711505
1672581360,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-107712.45683899996,434156.263079
1672581360,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-154013.59174100004,538662.9627610001
1672581420,_903a0e85-6a11-4b8e-82cf-163376df7764,A,71913.60014299997,652136.374404
1672581420,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-112238.42181,431772.8808449999
1672581420,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-159674.79075300004,535858.689351
1672581480,_903a0e85-6a11-4b8e-82cf-163376df7764,A,68383.59769800006,650200.397052
1672581480,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-114625.61350900003,430495.239464
1672581480,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-162659.88660900004,534353.861466
1672581540,_903a0e85-6a11-4b8e-82cf-163376df7764,A,88185.15175399996,661673.812812
1672581540,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-101368.26864100003,438063.88838
1672581540,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-146095.70381400004,543300.052109
1672581600,_903a0e85-6a11-4b8e-82cf-163376df7764,A,103742.01415399993,670226.452208
1672581600,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-90839.58875299995,443701.263668
1672581600,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-132925.79130200006,549937.358183
1672581660,_903a0e85-6a11-4b8e-82cf-163376df7764,A,108915.61404099996,673055.808609
1672581660,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-87333.25057700001,445565.80926199997
1672581660,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-128540.35319399997,552132.345859
1672581720,_903a0e85-6a11-4b8e-82cf-163376df7764,A,135512.69704600002,687393.525381
1672581720,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-69247.80710900004,455006.916654
1672581720,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-105909.32899700018,563231.727531
1672581780,_903a0e85-6a11-4b8e-82cf-163376df7764,A,155747.40237199998,696203.2214960001
1672581780,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-55005.56166699999,460798.78076500003
1672581780,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-88028.62015099997,569925.970282
1672581840,_903a0e85-6a11-4b8e-82cf-163376df7764,A,154343.58701100005,693773.511789
1672581840,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-55587.10903400014,459198.210798
1672581840,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-88713.01364099995,567954.799431
1672581900,_903a0e85-6a11-4b8e-82cf-163376df7764,A,145571.34672799997,686907.549695
1672581900,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-61078.769258000124,454678.79064799997
1672581900,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-95530.88050599997,562526.633206
1672581960,_903a0e85-6a11-4b8e-82cf-163376df7764,A,149884.92818200006,690380.141466
1672581960,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-58400.40703400004,456964.785426
1672581960,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-92209.11011699995,565276.381997
1672582020,_903a0e85-6a11-4b8e-82cf-163376df7764,A,145654.35172899993,687096.358975
1672582020,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-61054.58062000003,454802.894471
1672582020,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-95502.65985200003,562679.20856
1672582080,_903a0e85-6a11-4b8e-82cf-163376df7764,A,133790.04007800005,677459.024419
1672582080,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-68396.58991800006,448457.446712
1672582080,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-104609.300628,555044.262277
1672582140,_903a0e85-6a11-4b8e-82cf-163376df7764,A,139784.55503799993,680997.341327
1672582140,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-64388.788305999966,450785.96711200004
1672582140,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-99599.94405699997,557798.6815300001
1672582200,_903a0e85-6a11-4b8e-82cf-163376df7764,A,134689.23750100003,678433.364488
1672582200,_6d82c9d9-5f99-4356-8a8d-acda9cd6f17b,B,-67895.31396600002,449099.3218919999
1672582200,_971765b5-da69-4ea8-a0cb-d2b9613b8ee3,C,-103994.59487999996,555825.4093260001
1672582260,_903a0e85-6a11-4b8e-82cf-163376df7764,A,116684.59328299995,667988.440302
